,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
10,0.0,0.08270676691729323,0.0,0.06766917293233082,0.015037593984962405,5.415037593984962,0.31278195488721805,0.006015037593984963,0.05413533834586466,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.002304147465437788,0.05472636815920398,0.0,0.03598971722365039,0.0031645569620253164,0.0,0.0,11.729083665338646,0.0,0.0,5.606451612903226,0.0,0.4845360824742268,0.0,0.0,6.451612903225806,0.0,0.0,0.0
11,0.0015220700152207,0.0,0.0015220700152207,0.0867579908675799,0.0015220700152207,0.0,5.756468797564688,4.719939117199391,0.015220700152207,6.312024353120243,0.0,-1.0,0.0015873015873015873,4.191449814126394,0.0,0.006802721088435374,1.596774193548387,0.0,0.0,0.0,0.0,0.0035587188612099642,0.0036231884057971015,0.0,0.5396039603960396,0.0,0.0,0.0,0.0,1.288659793814433,0.0,0.0,6.7444444444444445,0.4,0.0
12,5.62063492063492,0.0,2.0095238095238095,0.044444444444444446,3.3603174603174604,0.0015873015873015873,0.0015873015873015873,0.02857142857142857,0.046031746031746035,0.0031746031746031746,0.0,0.0015873015873015873,-1.0,0.0,0.0,1.748299319727891,0.04608294930875576,0.0,2.205,0.0,0.0,2.790035587188612,0.822463768115942,0.0,0.01485148514851485,0.0,1.8258064516129033,2.9051094890510947,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
13,0.0,0.0,0.0018587360594795538,0.04275092936802974,0.0018587360594795538,0.0,3.2490706319702602,3.907063197026022,0.024163568773234202,4.029739776951673,0.0,4.191449814126394,0.0,-1.0,0.0,0.0,1.1221198156682028,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.9356435643564357,0.0,0.0064516129032258064,0.0,0.0,1.5154639175257731,0.0,0.0,3.433333333333333,0.7333333333333333,0.0
14,0.0,0.004,0.0,0.09,0.616,0.0,0.53,0.0,0.234,0.006,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.08955223880597014,0.0,0.0,0.022151898734177215,0.0,0.0,0.0,0.0,0.9045226130653267,0.4645161290322581,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.1836734693877551
15,4.115646258503402,0.0,2.512471655328798,0.09523809523809523,3.7346938775510203,0.0,0.009070294784580499,0.061224489795918366,0.11791383219954649,0.0022675736961451248,0.0,0.006802721088435374,1.748299319727891,0.0,0.0,-1.0,0.09216589861751152,0.0,2.3425,0.0,0.0,0.5088967971530249,0.6630434782608695,0.0,0.18811881188118812,0.0,0.05806451612903226,1.2116788321167884,0.0,0.020618556701030927,0.0,0.0,0.0,1.0,0.0
16,0.08064516129032258,0.0,0.07373271889400922,0.23963133640552994,0.11290322580645161,0.02304147465437788,4.2949308755760365,2.0046082949308754,0.07373271889400922,3.3824884792626726,0.002304147465437788,1.596774193548387,0.04608294930875576,1.1221198156682028,0.0,0.09216589861751152,-1.0,0.007462686567164179,0.01,0.0,0.0,0.028469750889679714,0.0,0.0199203187250996,0.8267326732673267,0.0,0.05161290322580645,0.0,0.0,8.061855670103093,0.0,0.0,0.06666666666666667,0.4166666666666667,0.0
17,0.0,11.014925373134329,0.0024875621890547263,0.07960199004975124,1.1218905472636815,0.004975124378109453,0.43781094527363185,0.007462686567164179,0.23383084577114427,0.009950248756218905,0.05472636815920398,0.0,0.0,0.0,0.08955223880597014,0.0,0.007462686567164179,-1.0,0.0,2.660668380462725,0.22468354430379747,0.0,0.0,0.07569721115537849,0.15346534653465346,0.01507537688442211,1.1741935483870967,0.0,4.721649484536083,0.0,2.0416666666666665,0.0,0.0,0.0,1.3673469387755102
18,9.0675,0.0,4.61,0.02,4.6575,0.0,0.0,0.045,0.1225,0.0,0.0,0.0,2.205,0.0,0.0,2.3425,0.01,0.0,-1.0,0.0,0.0,2.1530249110320283,2.1884057971014492,0.0,0.0049504950495049506,0.0,0.0967741935483871,2.9708029197080292,0.0,0.0,0.010416666666666666,0.0,0.0,0.43333333333333335,0.0
19,0.0,9.061696658097686,0.0,0.010282776349614395,0.42930591259640105,0.02056555269922879,0.17480719794344474,0.0,0.061696658097686374,0.0,0.03598971722365039,0.0,0.0,0.0,0.0,0.0,0.0,2.660668380462725,0.0,-1.0,0.0,0.0,0.0,0.03187250996015936,0.04455445544554455,0.0,0.5161290322580645,0.0,0.9072164948453608,0.0,0.0,0.0,0.0,0.0,0.8163265306122449
20,0.0,0.0031645569620253164,0.0,0.08227848101265822,1.129746835443038,0.0,0.4272151898734177,0.0,0.1550632911392405,0.0,0.0031645569620253164,0.0,0.0,0.0,0.022151898734177215,0.0,0.0,0.22468354430379747,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.07537688442211055,0.0064516129032258064,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.16326530612244897
21,7.106761565836299,0.0,3.5160142348754446,0.05338078291814947,4.93950177935943,0.0,0.0035587188612099642,0.010676156583629894,0.03914590747330961,0.0071174377224199285,0.0,0.0035587188612099642,2.790035587188612,0.0,0.0,0.5088967971530249,0.028469750889679714,0.0,2.1530249110320283,0.0,0.0,-1.0,0.3007246376811594,0.0,0.08415841584158416,0.0,0.2903225806451613,1.5766423357664234,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
22,4.489130434782608,0.0,2.6884057971014492,0.010869565217391304,2.4855072463768115,0.0,0.0036231884057971015,0.17391304347826086,0.018115942028985508,0.028985507246376812,0.0,0.0036231884057971015,0.822463768115942,0.010869565217391304,0.0,0.6630434782608695,0.0,0.0,2.1884057971014492,0.0,0.0,0.3007246376811594,-1.0,0.0,0.0049504950495049506,0.0,0.432258064516129,1.8248175182481752,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
23,0.0,0.07171314741035857,0.0,0.06772908366533864,0.21115537848605578,4.553784860557769,0.38645418326693226,0.00796812749003984,0.09561752988047809,0.0,11.729083665338646,0.0,0.0,0.0,0.0,0.0,0.0199203187250996,0.07569721115537849,0.0,0.03187250996015936,0.0,0.0,0.0,-1.0,0.0,0.0,2.3419354838709676,0.0,0.1958762886597938,0.0,0.010416666666666666,2.6129032258064515,0.0,0.0,0.0
24,0.07920792079207921,0.09405940594059406,0.4504950495049505,0.41089108910891087,0.6188118811881188,0.0,2.5841584158415842,0.6089108910891089,0.21782178217821782,2.628712871287129,0.0,0.5396039603960396,0.01485148514851485,0.9356435643564357,0.0,0.18811881188118812,0.8267326732673267,0.15346534653465346,0.0049504950495049506,0.04455445544554455,0.0,0.08415841584158416,0.0049504950495049506,0.0,-1.0,0.0,0.05161290322580645,0.021897810218978103,0.0,0.25773195876288657,0.0,0.0,0.0,0.15,0.0
25,0.0,0.01507537688442211,0.0,0.005025125628140704,0.35678391959798994,0.0,0.10552763819095477,0.0,0.09547738693467336,0.0,0.0,0.0,0.0,0.0,0.9045226130653267,0.0,0.0,0.01507537688442211,0.0,0.0,0.07537688442211055,0.0,0.0,0.0,0.0,-1.0,0.03870967741935484,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0
26,0.6967741935483871,2.7419354838709675,1.1548387096774193,0.09032258064516129,1.5096774193548388,2.0516129032258066,0.09032258064516129,0.0064516129032258064,0.2129032258064516,0.0,5.606451612903226,0.0,1.8258064516129033,0.0064516129032258064,0.4645161290322581,0.05806451612903226,0.05161290322580645,1.1741935483870967,0.0967741935483871,0.5161290322580645,0.0064516129032258064,0.2903225806451613,0.432258064516129,2.3419354838709676,0.05161290322580645,0.03870967741935484,-1.0,0.072992700729927,0.10309278350515463,0.0,0.0,0.24731182795698925,0.0,0.1,0.02040816326530612
27,8.175182481751825,0.0,7.700729927007299,0.0,8.233576642335766,0.0,0.0,0.021897810218978103,0.021897810218978103,0.0,0.0,0.0,2.9051094890510947,0.0,0.0,1.2116788321167884,0.0,0.0,2.9708029197080292,0.0,0.0,1.5766423357664234,1.8248175182481752,0.0,0.021897810218978103,0.0,0.072992700729927,-1.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0
28,0.0,5.144329896907217,0.0,0.24742268041237114,1.1237113402061856,0.14432989690721648,0.041237113402061855,0.0,0.041237113402061855,0.0,0.4845360824742268,0.0,0.0,0.0,0.0,0.0,0.0,4.721649484536083,0.0,0.9072164948453608,0.0,0.0,0.0,0.1958762886597938,0.0,0.0,0.10309278350515463,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.061855670103092786,0.0,0.0,4.938144329896907,1.8041237113402062,0.0,4.783505154639175,0.0,1.288659793814433,0.0,1.5154639175257731,0.0,0.020618556701030927,8.061855670103093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25773195876288657,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.08333333333333333,0.0
30,0.0,0.0,0.0625,0.08333333333333333,0.5625,0.09375,0.03125,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,2.0416666666666665,0.010416666666666666,0.0,0.08333333333333333,0.0,0.0,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,-1.0,0.03225806451612903,0.08888888888888889,0.0,6.204081632653061
31,0.0,0.021505376344086023,0.0,0.053763440860215055,0.0,3.7311827956989245,0.1935483870967742,0.0,0.043010752688172046,0.0,6.451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6129032258064515,0.0,0.0,0.24731182795698925,0.0,0.0,0.0,0.03225806451612903,-1.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,4.955555555555556,4.5777777777777775,0.03333333333333333,4.644444444444445,0.0,6.7444444444444445,0.0,3.433333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,-1.0,0.016666666666666666,0.0
33,1.1166666666666667,0.05,1.3333333333333333,1.25,2.7,0.0,1.4166666666666667,0.48333333333333334,0.48333333333333334,0.35,0.0,0.4,0.6666666666666666,0.7333333333333333,0.0,1.0,0.4166666666666667,0.0,0.43333333333333335,0.0,0.0,0.3333333333333333,0.0,0.0,0.15,0.0,0.1,0.23333333333333334,0.0,0.08333333333333333,0.0,0.0,0.016666666666666666,-1.0,0.0
34,0.0,0.04081632653061224,0.0,0.0,0.8163265306122449,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836734693877551,0.0,0.0,1.3673469387755102,0.0,0.8163265306122449,0.16326530612244897,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,6.204081632653061,0.0,0.0,0.0,-1.0
